system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-09-30,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,1.120.27,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SAP HANA Database 2.0,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.00.078.000,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.00.078.000,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.00.078.000,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.00.078.000,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2  Instances,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1caas09z3_A1C_09,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1cpas06z1_A1C_06,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware of your servers is sufficient for the current workload.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,heia1cpas06z1,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1caas09z3,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1caas09z3,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Check SAP Monitoring: No Data. Refer to SAP Note 2191498.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Performance Overview A1C
A1C,2025-09-30,,121.921,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,382.657,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Availability based on Collector Protocols,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Update Errors,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Table Reorganization,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Critical Number Ranges,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Network Settings for System Replication Communication (listeninterface),GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Activation Status and Validity of User SYSTEM,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,System Recommendations (HANA),GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,System Recommendations (HANA),GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Upgrade Planning
A1C,2025-09-30,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Password Policy,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Audit Trail,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA SQL Trace Level,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Network Settings for Internal Services,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,System Recommendations (ABAP),YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Default Passwords of Standard Users,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Control of the Automatic Login User SAP*,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Protection of Passwords in Database Connections,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,ABAP Password Policy,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,RFC Gateway Security,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,Message Server Security,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,"Critical authorizations, which should not be used in production",GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Security
A1C,2025-09-30,,User SYSTEM is currently active and valid.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,17.01.2024,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,05.12.2023,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,26.01.2024,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,05.12.2023,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,1.277,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,000,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.446,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,1.277,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,000,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,2.446,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,1.277,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Critical software change management issues were found in your system.See the information in the following sections.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Software Change and Transport Management of A1C
A1C,2025-09-30,,Number of Changes,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Failed Changes,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of transport requests with import errors that were not resolved within one hour.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Software Change and Transport Management of A1C
A1C,2025-09-30,,"After execution of the â€œquickâ€ consistency checks and execution of the                                                            main reconciliation report, NO issues were identified that require your attention.Please note that, due to a technical limitation in automatic data                                                                 collection,                                                                                                                        we can only identify high-level indicators, which are a general sign of further inconsistencies in financial data.",YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Financial Data Quality
A1C,2025-09-30,,Remote Function Call issues that require your attention have been found.                                                          Take action immediately to ensure optimal system performance and stability.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,UI Technologies checks
A1C,2025-09-30,,Transportation Management application relevant checks were performed successfully.Potential issues are identified and highlighted below.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Software Change and Transport Management of A1C
A1C,2025-09-30,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Size and Growth,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Administration,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SAP HANA workload parameters are set in the recommended range.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,CATALOG_BACKUP+DATA_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1hhdb05z1,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,122.739.091,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,45.938.360,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,/HOAG/AK_VPROT_P,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,30.240.875,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,30.237.696,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,27.202.804,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,24.109.849,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,heia1hhdb05z1_A1H_05,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,The scheduling of the consistency check runs is not in agreement with SAP's recommendations.,RED,🔴,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,No issues with the statistics server were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of relevant inactive actions,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Retention time for the table disk size history,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,Hardware Capacity
A1C,2025-09-30,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,
A1C,2025-09-30,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,SAP HANA dumps were detected during the time period analyzed.,YELLOW,🟡,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
A1C,2025-09-30,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20250930_Critical (Yellow).htm,SAP HANA Database A1H
