system_old,report_date_old,section_old,kpi_text,status_name_old,status_symbol_old,source_file_old,system_new,report_date_new,section_new,status_name_new,status_symbol_new,source_file_new,Detail_Change
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana workload and performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,size and growth,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana resource consumption,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana workload and performance,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,size and growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana stability and alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➕ Better
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,15 sap hana database a1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,16 sap hana database d1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,17 sap hana database q1h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana database configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,18 sap hana database s2h,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana resource consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,GREEN,🟢,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,🔄 Same
A1C,2025-11-18,1 service summary,sap hana resource consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,RED,🔴,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana resource consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
A1C,2025-11-18,1 service summary,sap hana resource consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,A1C,2025-11-25,1 service summary,YELLOW,🟡,EWA_A1C~ABAP_20251125_Very Critical (Red).htm,➖ Worse
