system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
P1C,2026-01-13,,1.691.231.900,RED,🔴,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SRMPROTOCOL,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/HOAG/AK_VPROT_P,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,788.055.167,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,470.952.832,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,PRCD_ELEMENTS,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,APOC_D_OR_LOG,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,93.096.107,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,67.623.187,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,64.259.731,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,heip1hhdb05z2_P1H_05,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,No memory bottlenecks were detected.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,The trace directory contains a high number of diagnosis files or the files occupy a lot of disk space.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,No issues for operating or administration in terms of backup/recovery have been detected.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Global consistency check runs at least once per month.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Your license is permanent and valid.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,No issues with the statistics server were detected.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of tables not located on the master server,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of disabled alert collectors,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of disabled statistic collectors,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,High number of unprocessed e-Mails,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of relevant inactive actions,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of actions with unknown state,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Historic thread samples save interval (s),GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,History of M_RECORD_LOCKS collected,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Retention time for the table disk size history,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-13,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,At least one SQL statement causes unnecessary high load on the system.,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Statements on Top Scanned Table/SQL Statement 2df6494946750b31e3b885b6d649c0f1/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Statements on Top Scanned Table/SQL Statement 51a89be574023f7b8111b4108440d7a6/Thread Distribution/High Number of Scanned Records,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Version of ST-PI function module: 40,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,"The gateway configuration and administration of your SAP S/4HANA system                                                           P1C have been analyzed and areas that require your attention have been                                                              highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-13,,MetaData Cache Activation,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Logging Configuration,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Gateway Error Logs,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,SAP Netwear gateway
P1C,2026-01-13,,Important Periodic Jobs,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/IWBEP/R_CLEAN_UP_QRL,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/IWBEP/SUTIL_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/IWFND/R_METERING_AGGREGATE,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/IWFND/R_METERING_DELETE,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/IWFND/R_SM_CLEANUP,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,/UI2/PAGE_CACHE_SYNCHRONIZE,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,/UI2/PERS_EXPIRED_DELETE,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,/UI5/UPD_ODATA_METADATA_CACHE,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,/UIF/CLEAN_LREP,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,"The UI technology configuration and administration of your SAP S/4HANA                                                            system P1C have been analyzed and areas that require your attention have                                                            been highlighted. To ensure system stability, you should implement the recommendations in the following section.",YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-13,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,HTTP/2 Support,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-13,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,icm/HTTP/support_http2,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,Home Page / Groups,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,SPACES / SPACES_ENABLE_USER,GREEN,🟢,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-13,,92.8%,YELLOW,🟡,EWA_P1C~ABAP_20260113_Very Critical (Red).htm,
P1C,2026-01-20,,"Analysis from12.01.2026Until18.01.2026Report:P1C, ProductiveInstallation:0021277797Session:7000000093985",GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,The                                                                                                                              EarlyWatch                                                                                                                          Alert service has detected severe problems that may cause you to lose business.Please evaluate the recommendations.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA database: Number of Records exceeds critical limit.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,We found some Freight Settlement Documents' lifecycle status are inconsistent,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Transport execution errors occurred during import into production,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,SAP Software on this system is outdated. Support with SAP Security Notes is no longer ensured.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Users with critical authorizations, which allow to do anything in client 000",RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Users with critical authorizations, which allow to do anything in other client(s) than 000",RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,459  Transportation Management relevant Post Processing Framework actions are scheduled but not processed,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,148  Transportation Management relevant inbound bgRFCs are in error state,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,80906  Freight Order Management and 52  Freight Settlement documents are open more than one year,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Some Transportation Management relevant important Jobs are not scheduled,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,33  Transportation Management Post Processing Framework actions are in error state,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,We found more than 30 ABAP dumps in your system.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA database: Parameters are not set in accordance with the recommendation.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Readiness of your system for SAP Remote Service has not been verified by running report RTCCTOOL.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Missing index causes expensive SQL statement.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA database: Users with critical privilege DATA ADMIN.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Performance Overview P1C,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,Software Change and Transport Management of P1C,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Change and Transport Management of A1C
P1C,2026-01-20,,Number of Changes,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Emergency Changes,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Failed Changes,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Software Configuration for P1C,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Software Configuration for A1C
P1C,2026-01-20,,SAP Application Release - Maintenance Phases,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,Maintenance and Update Strategy for SAP Fiori Front-End Server,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,Security Risk Due to Outdated Support Packages,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,Database - Maintenance Phases,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,Operating System(s) - Maintenance Phases,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,SAP Kernel Release,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,HANA Database Version for P1H,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP System Operating P1C,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP System Operating A1C
P1C,2026-01-20,,Availability based on Collector Protocols,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Update Errors,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Table Reorganization,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Critical Number Ranges,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Workload Distribution P1C,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Workload by Application Module,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,DB Load Profile,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP HANA Database P1H,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Database Configuration,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Resource Consumption,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Workload and Performance,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Size and Growth,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Administration,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Hardware Capacity,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,SAP NetWeaver Gateway,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP Netwear gateway
P1C,2026-01-20,,MetaData Cache Activation,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Logging Configuration,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Gateway Error Logs,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP Netwear gateway
P1C,2026-01-20,,Important Periodic Jobs,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Service Data Quality and Service Readiness,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Service Data Quality and Service Readiness
P1C,2026-01-20,,Sending EarlyWatch Alert of P1C to SAP Backbone,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Configuring P1C for SAP Note Assistant,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Service Preparation of P1C,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Security,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,System Recommendations (HANA)*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Password Policy*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Audit Trail*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA SQL Trace Level*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,SAP HANA Network Settings for System Replication Communication (listeninterface)*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Activation Status and Validity of User SYSTEM*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,System Recommendations (ABAP)*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Age of Support Packages,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Default Passwords of Standard Users*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Control of the Automatic Login User SAP**,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Protection of Passwords in Database Connections*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,ABAP Password Policy,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,RFC Gateway Security*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,Message Server Security*,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which should not be used in production*",GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,"Critical authorizations, which should only see very limited use in production*",GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Security
P1C,2026-01-20,,Fiori Checks for P1C,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,HTTP/2 Support,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,Active Users (>400 steps),GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Fiori Users,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,UI Technologies checks
P1C,2026-01-20,,Avg. Availability per Week,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Avg. Response Time in Dialog Task,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,Max. Dialog Steps per Hour,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Avg. Response Time at Peak Dialog Hour,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,Avg. Response Time in RFC Task,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,Max. Number of RFCs per Hour,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Avg. RFC Response Time at Peak Hour,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Performance Overview A1C
P1C,2026-01-20,,Max. CPU Utilization on DB Server,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,Max. CPU Utilization on Appl. Server,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Hardware Capacity
P1C,2026-01-20,,Avg. DB Request Time in Dialog Task,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Avg. DB Request Time for RFC,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Avg. DB Request Time in Update Task,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Database Space Management,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,DB Growth Last Month,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Configuration hints for optional service data are provided.The SAP S/4HANA system P1C is not fully prepared for delivery of futureremote services.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Sending EarlyWatch Alert of P1C to SAP Backbone,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Configuring P1C for SAP Note Assistant,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Service Preparation of P1C,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,System P1C is prepared forSAP Support Backbone updatesending EWA data on HTTPS through Solution Manager 7.2 SMP,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Solution Manager 7.2 SMP,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP-SUPPORT_PORTAL HTTPS -> SAP,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,A digitally signed SAP Note was downloaded using HTTPS last time on  12.04.2025,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Service Preparation Check (RTCCTOOL),YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Service Data Control Center of P1C,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Hardware Utilization Data,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Addon ST-A/PI 01X_731,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,ST-PI 740 Support Package 32,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Proc. after addon impl.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Switch on digital content verification,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Allow Online data collectors,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Addon ST-PI 740,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,Collectors and TCOLL,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,EWAlert setup,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP note 3482369 for DVM,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,We have listed important recommendations concerning the current software                                                          configuration on your system. These recommendations should be implemented at the earliest opportunity.,RED,🔴,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,
P1C,2026-01-20,,SAP S/4HANA 2023,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,SAP HANA Database A1H
P1C,2026-01-20,,Mainstream / Extended maintenance offered by SAP is available for the next 18 months or longer.,GREEN,🟢,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
P1C,2026-01-20,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_P1C~ABAP_20260120_Very Critical (Red).htm,Upgrade Planning
